id,field,category,tag,difficulty,question,c1,c2,c3,c4,answer,explanation,review_text,source_name,source_detail,source_url,is_original,is_modified
HIM0594,基礎分野,医学一般,病理,2,悪性腫瘍の特徴として最も適切なものはどれか。,必ず被膜に包まれ増大しない,浸潤や転移を起こしうる,感染症だけで発生する一過性変化である,周囲組織へ全く影響しない,2,悪性腫瘍は自律的増殖に加え、浸潤・転移を示すことがある。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,病理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0595,基礎分野,医学一般,病理,2,梗塞の説明として最も適切なものはどれか。,血流途絶により組織が壊死する状態,細菌が血液中で増殖する状態,体温が一時的に下がる生理反応,骨折部が自然に整復される状態,1,梗塞は動脈閉塞などによる虚血で組織壊死が生じる病態である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,病理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0596,基礎分野,医学一般,臨床医学,1,糖尿病で管理上重要となる検査指標として最も適切なものはどれか。,クレアチニンキナーゼのみ,PT-INRのみ,ASTのみ,HbA1c,4,HbA1cは過去1～2か月程度の平均的な血糖状態を反映し、糖尿病管理でよく用いられる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,臨床医学では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0597,基礎分野,医学一般,臨床医学,2,脳梗塞を疑う症状として最も適切なものはどれか。,食後の一過性胃部不快感のみ,数年単位で徐々に進む歩行時痛のみ,突然の片麻痺や構音障害,運動後だけ一過性に息切れする,3,脳梗塞では急な片麻痺、言語障害、顔面麻痺などの神経症状が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,臨床医学では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0598,基礎分野,医学一般,臨床医学,2,心筋梗塞で典型的にみられる症状として最も適切なものはどれか。,慢性的な耳閉感のみ,慢性的な体重変化のみ,慢性的な視力変化のみ,強い胸痛や冷汗,4,心筋虚血により胸痛、圧迫感、冷汗、悪心などがみられることがある。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,臨床医学では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0599,基礎分野,医学一般,公衆衛生,1,感染症対策の基本として最も適切なものはどれか。,患者説明を避けて迅速性のみを優先する,感染症名をすべて同じ対応にする,感染源・感染経路・感受性宿主を意識して対策する,記録を残さず経験だけで対応する,3,感染対策では感染成立の三要素を理解し、手指衛生、標準予防策、経路別対策を組み合わせる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,公衆衛生では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0600,基礎分野,医学一般,公衆衛生,2,疫学で「罹患率」を考える際に重視するものはどれか。,ある時点で疾病を有している患者数,検査機器の稼働台数,診療録文書の枚数,一定期間に新たに発生した患者数,4,罹患率は一定期間に新規発生した疾病の頻度を表す指標である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,公衆衛生では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0601,基礎分野,医学一般,医療制度,1,医療保険制度の説明として最も適切なものはどれか。,医療機関の建物だけを評価する制度,診療録をすべて自由記載にする制度,病名を分類せずに保存する仕組み,保険者・被保険者・医療機関等の関係で医療費を支える仕組み,4,医療保険制度は受診、給付、診療報酬請求などと関係する基本制度である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,医療制度では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0602,基礎分野,医学一般,医療制度,2,地域医療連携で診療情報が重要となる理由として最も適切なものはどれか。,継続的で安全な医療提供に必要だから,医療機関ごとに病名を別人として扱うため,患者の同意確認を常に省略するため,転院時に情報を隠すため,1,紹介・逆紹介、退院支援、地域連携では正確で必要な診療情報の共有が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,医療制度では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0603,基礎分野,医学一般,医療用語,1,「予後」の意味として最も適切なものはどれか。,検査機器の製造年月日,医療費の請求番号,診療録の保管場所,疾患や治療後の経過・見通し,4,予後は病気の経過や回復・再発・死亡などの見通しを表す用語である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,医療用語では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0604,基礎分野,医学一般,医療用語,1,「既往歴」の説明として最も適切なものはどれか。,診療報酬点数の合計,過去にかかった病気や手術などの履歴,現在の病棟配置だけを示す情報,将来必ず発症する病名,2,既往歴は過去の疾病・手術・外傷などを把握する基本情報である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,医療用語では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0605,専門分野,診療情報管理,診療録管理,1,診療録管理で重視すべき基本原則として最も適切なものはどれか。,真正性・見読性・保存性を確保する,診療後すぐに全記録を破棄する,診療経過の一部だけを抜き出し、根拠資料との照合を省略する,監査に備えず個人判断で項目を削る,1,診療録は医療の継続性、法的証拠性、分析利用に関わるため、真正性・見読性・保存性が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,診療録管理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0606,専門分野,診療情報管理,診療録管理,2,退院時サマリーの管理で適切な対応はどれか。,医師の多忙を理由に永久に未作成でよい,診療録と無関係な書類として扱う,患者から求められるまで一切確認しない,作成期限や記載項目を定め、未作成を把握して督促する,4,退院時サマリーは診療経過の要約であり、完成率や期限管理が診療情報管理の重要業務となる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,診療録管理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0607,専門分野,診療情報管理,診療録監査,2,診療録監査で確認すべき観点として最も適切なものはどれか。,必要記載の有無、署名、説明同意、整合性など,病棟の勤務表だけ,患者属性の一部だけ,文書の保管棚番号だけ,1,診療録監査では記載の完全性、適時性、整合性、同意書、署名などを確認する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,診療録監査では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0608,専門分野,診療情報管理,量的監査,2,量的監査の説明として最も適切なものはどれか。,診療録の保管場所だけを採点する,必要書類や記載項目がそろっているか確認する,診療内容の医学的妥当性だけを専門的に評価する,患者アンケート結果だけを確認する,2,量的監査は書類や記載項目の有無を中心に確認し、質的監査は内容の妥当性等に踏み込む。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,量的監査では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0609,専門分野,疾病分類,ICD分類,1,ICDを用いる主な目的として最も適切なものはどれか。,医師の自由記載をすべて禁止する,疾病・死因を国際的に比較可能な形で分類する,薬剤の棚卸だけを行う,患者氏名を匿名化する専用制度である,2,ICDは疾病および関連保健問題を分類し、統計や国際比較に利用される。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,ICD分類では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0610,専門分野,疾病分類,ICD分類,2,傷病名コーディングで適切な対応はどれか。,診療録の根拠を確認し、標準病名や分類ルールに沿ってコード化する,略語だけを見て推測でコードを決める,毎回同じコードに固定する,最も点数が高くなりそうな病名を選ぶ,1,コーディングでは診療録の根拠、診断の確定度、分類ルール、標準病名との対応確認が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,ICD分類では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0611,専門分野,疾病分類,死因分類,3,原死因を選択する考え方として最も適切なものはどれか。,入院費が最も高い処置名を選ぶ,死亡に至る一連の事象を開始した疾病・損傷を重視する,死亡診断書の一番上にある語を常に選ぶ,最後に実施した検査名を選ぶ,2,死因統計では死亡に至る連鎖を開始した原因を原死因として選択する考え方がある。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,死因分類では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0612,専門分野,疾病分類,がん登録,2,院内がん登録で重要な情報として最も適切なものはどれか。,生活歴や家族歴だけを登録項目として扱う,部位、組織型、進展度、治療情報など,受診時の待合順だけを登録する,外来受付番号や会計番号だけを登録する,2,がん登録では腫瘍の部位、組織型、進展度、診断・治療情報等を正確に登録する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,がん登録では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0613,専門分野,DPC,DPC/PDPS,2,DPC/PDPSに関する説明として最も適切なものはどれか。,病院給食だけを分類する制度である,全外来診療を完全出来高で評価しない制度である,診断群分類に基づく急性期入院医療の包括評価制度である,診療録を保存しないための制度である,3,DPC/PDPSは診断群分類を用いた急性期入院医療の包括評価制度で、診療情報の精度が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,DPC/PDPSでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0614,専門分野,DPC,様式1,2,DPCデータの様式1で扱う内容として近いものはどれか。,医療機器の保守点検記録のみ,病院の物品購入履歴のみ,医療機関の職員配置表のみ,患者基本情報、診断情報、入退院情報など,4,様式1はDPC調査における患者属性や診断、入退院、手術等に関わる重要データである。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,様式1では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0615,専門分野,DPC,EFファイル,3,EFファイルに関する説明として最も適切なものはどれか。,診療録の保管場所だけを記録するファイル,職員名簿を保存するためのファイル,診療行為や請求情報等を分析するためのデータである,患者属性や病棟メモだけを記録するファイル,3,EFファイルは診療行為、薬剤、材料、点数等の分析に利用される。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,EFファイルでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0616,専門分野,医療統計,平均在院日数,2,平均在院日数を見る目的として最も適切なものはどれか。,病棟設備の数量を集計する,患者属性だけを集計する,医師の所属診療科を分類する,入院医療の効率性や患者動向を把握する,4,平均在院日数は病床運用、医療提供体制、DPC分析などで重要な基本指標である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,平均在院日数では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0617,専門分野,医療統計,病床利用率,2,病床利用率の解釈として適切なものはどれか。,病院の駐車場が混雑している割合,診療録の文字数の割合,病床がどの程度使われているかを示す指標である,外来患者の年齢構成のみ,3,病床利用率は稼働病床に対する入院患者利用状況を示す管理指標である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,病床利用率では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0618,専門分野,医療統計,再入院率,3,再入院率を分析する際に注意すべき点として適切なものはどれか。,疾患特性や予定再入院・緊急再入院の違いを考慮する,すべて医療の質低下と断定する,季節や疾患を一切考慮しない,患者名の五十音順だけで評価する,1,再入院率は質指標として用いられるが、予定再入院や疾患特性などの調整が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,再入院率では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0619,専門分野,情報管理,個人情報保護,1,診療情報を取り扱う際の基本姿勢として最も適切なものはどれか。,家族であれば本人確認なしに全情報を渡す,SNSで匿名化せず共有する,利用目的、権限、必要最小限、守秘を意識する,興味があれば職員なら誰でも閲覧できる,3,診療情報は要配慮性が高く、目的外利用や不適切閲覧を防ぐ管理が必要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,個人情報保護では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0620,専門分野,情報管理,アクセス権限,2,電子カルテのアクセス権限管理で適切なものはどれか。,職務に応じた権限設定とログ確認を行う,退職者アカウントを残しておく,全職員に同じ管理者権限を付与する,パスワードを部署内で共有する,1,アクセス権限は必要最小限の原則に基づき、異動・退職時の変更やログ監査も重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,アクセス権限では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0621,専門分野,情報管理,情報セキュリティ,2,情報セキュリティの三要素として最も適切なものはどれか。,迅速性・収益性・娯楽性,美観性・拡張性・宣伝性,機密性・完全性・可用性,匿名性・口頭性・一時性,3,情報セキュリティではCIA、すなわち機密性・完全性・可用性が基本となる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,情報セキュリティでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0622,専門分野,医療情報システム,電子カルテ,1,電子カルテ運用で重要な管理として最も適切なものはどれか。,入力者、入力時刻、変更履歴などを確認できる状態にする,誰が変更したか分からない状態にする,紙に印刷したら電子記録をすぐ削除する,障害時手順を用意しない,1,電子カルテでは真正性、保存性、見読性、監査証跡、障害時対応が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,電子カルテでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0623,専門分野,医療情報システム,標準化,2,医療情報の標準化が必要な理由として最も適切なものはどれか。,検索できないようにするため,施設内の慣習を優先し、用語や形式を統一しないため,施設間連携や統計分析で意味をそろえるため,施設ごとに全く別の意味で使うため,3,病名、検査、薬剤、データ形式等の標準化は連携・分析・安全性に寄与する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,標準化では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0624,専門分野,医療の質,QI,2,QI（Quality Indicator）の活用として最も適切なものはどれか。,病院設備の外観だけを評価する,患者属性の偏りだけを示す,記録項目を削減する目的だけに使う,医療の質を継続的に評価・改善する指標として用いる,4,QIは医療の構造・過程・結果などを測定し、改善活動につなげるために用いられる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,QIでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0625,専門分野,医療の質,クリニカルパス,2,クリニカルパスの説明として最も適切なものはどれか。,標準的な診療過程を可視化し、逸脱や改善点を把握する仕組み,個別性を考慮せず標準経過だけを機械的に適用する仕組み,診療録を不要にする仕組み,診療報酬請求を行わないための帳票,1,クリニカルパスは標準的な診療計画を示し、バリアンス分析や質改善にも活用される。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,クリニカルパスでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0626,基礎分野,医学一般,解剖生理,2,消化器系の理解で適切なものはどれか。,消化器は呼吸だけを担う,胃・腸・肝胆膵などの役割を関連づけて理解する,肝臓は尿を蓄える臓器である,腸管は血液を全く吸収しない,2,消化器系は摂取、消化、吸収、代謝、排泄に関わる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,解剖生理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0627,基礎分野,医学一般,臨床医学,2,高血圧の管理で重要な視点はどれか。,血圧値は診療情報として扱わない,合併症と全く関連しないものとして扱う,症状がなければ診断名を記録しない,脳卒中・心疾患・腎障害などの合併症予防を意識する,4,高血圧は生活習慣病管理や合併症予防の観点から重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,臨床医学では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0628,基礎分野,医学一般,臨床医学,2,慢性腎臓病の情報管理で重要な指標はどれか。,eGFRや尿蛋白などの腎機能情報,視力検査だけ,身長だけ,聴力検査だけ,1,慢性腎臓病では腎機能や尿所見、合併症の把握が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,臨床医学では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0629,基礎分野,医学一般,医療制度,2,退院支援で診療情報管理上重要なことはどれか。,病名を意図的に変更する,必要な診療情報を関係職種と適切に共有する,個人情報なので一切連携しない,退院後の連絡先を全員に公開する,2,退院支援では本人同意や目的を踏まえた情報共有が必要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,医療制度では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0630,専門分野,診療情報管理,診療録管理,2,同意書管理で適切な対応はどれか。,説明文書を紛失しても記録しない,同意の有無は診療録と無関係とする,手術・検査等に応じた同意書の有無と内容を確認する,患者署名欄は常に空欄でよい,3,同意書は説明と同意の記録であり、診療録監査の対象となる。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,診療録管理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0631,専門分野,診療情報管理,診療録管理,2,診療録の訂正で適切な対応はどれか。,訂正者・日時・理由が追跡できるようにする,元記録を完全に消して痕跡を残さない,訂正前後の記録を残さず上書きする,別患者の記録に移して隠す,1,訂正履歴が追跡できることは真正性確保の観点で重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,診療録管理では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0632,専門分野,疾病分類,ICD分類,2,主病名選択で適切な考え方はどれか。,請求額が最大になる名称を選ぶ,患者が最初に話した症状名だけに固定する,最も短い病名を常に選ぶ,入院や診療資源投入の主因を診療録根拠に基づき確認する,4,主病名は診療録の根拠、診療経過、資源投入を踏まえて適切に選択する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,ICD分類では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0633,専門分野,DPC,DPC/PDPS,2,副傷病名登録で適切な対応はどれか。,既往歴をすべて無条件に登録する,診療に影響した併存症や合併症を根拠に基づき登録する,退院後に聞いた噂を登録する,根拠がない病名を推測で追加する,2,副傷病名は診療上の影響や記録根拠を確認して登録する。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,DPC/PDPSでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0634,専門分野,医療統計,統計指標,2,平均値だけでなく中央値を見る理由として適切なものはどれか。,中央値は患者数が0でも必ず計算できる,中央値は医療統計では使用禁止である,極端な値の影響を受けにくい代表値を把握できる,中央値は必ず最大値と同じになる,3,在院日数など偏りがあるデータでは中央値も有用である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,統計指標では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0635,専門分野,情報管理,個人情報保護,2,患者情報の第三者提供で基本となる考え方はどれか。,法令や同意、利用目的を確認して適切に判断する,研究目的なら無条件に全項目を出す,問い合わせがあれば誰にでも提供する,電話なら本人確認を不要にする,1,第三者提供では本人同意、法令根拠、利用目的、提供範囲の確認が必要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,個人情報保護では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0636,専門分野,医療情報システム,電子カルテ,2,電子カルテ障害対策で適切なものはどれか。,紙運用に切り替えるルールを禁止する,復旧後の入力確認を行わない,バックアップと代替運用手順を整備し訓練する,障害は起きない前提で手順を作らない,3,可用性確保にはバックアップ、BCP、代替手順、復旧確認が必要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,電子カルテでは、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
HIM0637,専門分野,医療の質,患者安全,2,インシデント情報の扱いで適切なものはどれか。,個人を責めるためだけに使う,原因分析を行わず、当事者間の口頭注意だけで終了する,外部に無制限公開する,再発防止のため事実を整理し組織的に共有する,4,患者安全では報告文化と再発防止策の検討が重要である。 他の選択肢は、根拠確認を省く、標準化を無視する、目的外利用につながる等の点で不適切である。,患者安全では、用語の暗記だけでなく、診療録上の根拠、標準化、説明責任を結び付けて理解する。,診療情報管理士認定試験 公式出題範囲等を参照した独自作成,公式問題本文は転載せず、学習目的で作成したオリジナル問題,https://jha-e.jp/,1,0
